date,symbol,locate,reference_product,observations,bid_match_rate,ask_match_rate,spread_match_rate,unexplained_mismatches,note
2019-07-30,SIRI,7163,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,FANG,2730,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,SPLK,7358,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,XEL,8665,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,STNE,7498,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,AAL,7,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,AKAM,250,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,AMTD,379,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,ZM,8822,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,INCY,4144,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,MXIM,5371,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,CTAS,1774,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,CERN,1327,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,WBA,8470,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,TXRH,7992,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,VRSK,8393,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,OSTK,5913,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,LGND,4777,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,LYFT,4931,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,TROW,7895,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,AABA,4,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,ABMD,33,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,SWKS,7557,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,BLUE,936,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,SNPS,7289,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,OLED,5828,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
2019-07-30,ROST,6789,INTERNAL_ORDER_MAP_REBUILD,636,1.0,1.0,1.0,0,"No provider BBO/MBP artifact is contained in the TotalView-ITCH product, so the independent representation used here is a full rebuild of every price level from the order map, compared against the incrementally maintained levels and best quotes. A provider BBO cross-check remains CALCULATION_BLOCKED on a second data product."
